artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,quality,perf_id,album,album_date,repetition,align_file,album_id,split
Alfred Brendel,0,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": I. Allegro assai",578.623,Ludwig van Beethoven,1223,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07449.mid",https://www.youtube.com/watch?v=2aF6jItQhEo,,7449,"Beethoven: Piano Sonatas ""Pathétique"", ""Moonlight"" & ""Appasionata""",2009,,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07449_infer_corresp.txt",25,train
Alfred Brendel,0,"Piano Sonata No.23 in F minor, Op.57 -""Appassionata"": 1. Allegro assai",604.226,Ludwig van Beethoven,1223,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07450.mid",https://www.youtube.com/watch?v=-zKauFSbDbs,,7450,"Beethoven: Piano Concerto No.5; Piano Sonata Op.57, ""Appassionata""",1999-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07450_infer_corresp.txt",20,train
Alfred Brendel,0,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": I. Allegro assai",581.733,Ludwig van Beethoven,1223,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07452.mid",https://www.youtube.com/watch?v=gVW9XzE358w,,7452,"Beethoven: Piano Sonatas, Vol. 2",1991-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07452_infer_corresp.txt",54,train
Alfred Brendel,0,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": I. Allegro assai",590.56,Ludwig van Beethoven,1223,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07453.mid",https://www.youtube.com/watch?v=kSFBN7_HKfE,,7453,Beethoven Blockbusters,1990-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07453_infer_corresp.txt",6,test
Friedrich Gulda,3,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": I. Allegro assai",455.933,Ludwig van Beethoven,1223,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07464.mid",https://www.youtube.com/watch?v=wzEyIJkK1vo,,7464,Beethoven: Complete Piano Sonatas,2021-07-23,,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07464_infer_corresp.txt",15,train
Friedrich Gulda,3,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": I. Allegro assai",522.013,Ludwig van Beethoven,1223,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07466.mid",https://www.youtube.com/watch?v=3SqLFEVe2D4,,7466,Beethoven: Klavierkonzerte,2008-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07466_infer_corresp.txt",19,validation
Friedrich Gulda,3,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": I. Allegro assai",514.96,Ludwig van Beethoven,1223,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07467.mid",https://www.youtube.com/watch?v=YzZNWKzjqFs,,7467,Gulda plays Beethoven,2005-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07467_infer_corresp.txt",80,train
Friedrich Gulda,3,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": I. Allegro assai",517.026,Ludwig van Beethoven,1223,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07468.mid",https://www.youtube.com/watch?v=vKt5OeT2VUo,,7468,"Beethoven: Piano Sonatas Nos. 14, 15, 17, 21-24 & 32",1973-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07468_infer_corresp.txt",31,train
Wilhelm Kempff,5,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": I. Allegro assai",593.64,Ludwig van Beethoven,1223,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07469.mid",https://www.youtube.com/watch?v=bRl6LWimreI,,7469,Beethoven: Sonatas Nos. 20 - 26,2019-09-13,,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07469_infer_corresp.txt",60,test
Wilhelm Kempff,5,"Sonata No. 23 in F Minor, Op. 57 'Appassionata': I. Allegro assai",585.946,Ludwig van Beethoven,1223,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07470.mid",https://www.youtube.com/watch?v=DdwgJCYLFgg,,7470,Beethoven: The Piano Sonatas,2013-05-27,,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07470_infer_corresp.txt",69,train
Wilhelm Kempff,5,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": I. Allegro assai",594.0,Ludwig van Beethoven,1223,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07471.mid",https://www.youtube.com/watch?v=z98IaydEl4A,,7471,"Beethoven: Piano Sonatas Nos.21 ""Waldstein-Sonate"", 23 ""Appassionata"" & 26 ""Les Adieux""",1965-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07471_infer_corresp.txt",44,train
Wilhelm Kempff,5,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": I. Allegro assai",585.693,Ludwig van Beethoven,1223,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07472.mid",https://www.youtube.com/watch?v=7aXEayqNAcc,,7472,Schumann / Brahms: Complete 1950s Solo Recordings,2003-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07472_infer_corresp.txt",106,train
Wilhelm Kempff,5,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": I. Allegro assai",592.0,Ludwig van Beethoven,1223,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07473.mid",https://www.youtube.com/watch?v=Gq_mpCepPgo,,7473,"Beethoven: Piano Sonatas Nos.8, 14, 21 & 22",1995-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07473_infer_corresp.txt",49,train
Wilhelm Kempff,5,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": I. Allegro assai",583.0,Ludwig van Beethoven,1223,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07474.mid",https://www.youtube.com/watch?v=rbG-Ym7_snc,,7474,Beethoven: The Piano Sonatas,1995-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07474_infer_corresp.txt",69,train
Sviatoslav Richter,4,"Piano Sonata No. 10 in G Major, Op. 14 No. 2: III. Scherzo. Allegro assai (Recorded 1963)",185.226,Ludwig van Beethoven,1224,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/Sonate_No._10_3rd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07488.mid",https://www.youtube.com/watch?v=PT3Jr-r3AYY,,7488,Sviatoslav Richter Plays Beethoven,2017-09-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07488_infer_corresp.txt",107,train
Sviatoslav Richter,4,"Piano Sonata No.10 in G, Op.14 No.2: 3. Scherzo (Allegro assai)",190.4,Ludwig van Beethoven,1224,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/Sonate_No._10_3rd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07490.mid",https://www.youtube.com/watch?v=c7qKPtowCcE,,7490,Liszt: Piano Concerto No.1; Piano Concerto No.2,2001-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07490_infer_corresp.txt",84,validation
Daniel Barenboim,2,"Beethoven: Piano Sonata No. 10 in G Major, Op. 14 No. 2: III. Scherzo. Allegro assai",197.36,Ludwig van Beethoven,1224,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/Sonate_No._10_3rd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07496.mid",https://www.youtube.com/watch?v=Fm_J_AWKNKE,,7496,Beethoven: Complete Piano Sonatas & Diabelli Variations,2021-08-20,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07496_infer_corresp.txt",17,train
Daniel Barenboim,2,"Piano Sonata No. 10 in G Major, Op. 14 No. 2: III. Scherzo. Allegro assai",227.36,Ludwig van Beethoven,1224,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/Sonate_No._10_3rd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07497.mid",https://www.youtube.com/watch?v=iNVZ3okleaU,,7497,Beethoven: Piano Sonatas Nos. 7-12,2020-10-30,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07497_infer_corresp.txt",40,validation
Daniel Barenboim,2,"Piano Sonata No. 10 in G Major, Op. 14 No. 2: 3. Scherzo. Allegro assai",228.36,Ludwig van Beethoven,1224,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/Sonate_No._10_3rd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07498.mid",https://www.youtube.com/watch?v=VtLJkwegXG4,,7498,Beethoven For All - The Piano Sonatas,2006-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07498_infer_corresp.txt",7,train
Daniel Barenboim,2,"Piano Sonata No. 10 In G Major, Op. 14, No. 2: 3. Scherzo (Allegro assai)",205.493,Ludwig van Beethoven,1224,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/Sonate_No._10_3rd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07499.mid",https://www.youtube.com/watch?v=Od7NPwDqlHI,,7499,Beethoven: The Piano Sonatas,1984-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07499_infer_corresp.txt",69,train
Claudio Arrau,1,"Piano Sonata No.10 in G, Op.14 No.2: 3. Scherzo (Allegro assai)",200.506,Ludwig van Beethoven,1224,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/Sonate_No._10_3rd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07500.mid",https://www.youtube.com/watch?v=LIaC0aAKYz0,,7500,Beethoven: Complete Piano Sonatas,2012-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07500_infer_corresp.txt",15,test
Claudio Arrau,1,"Piano Sonata No.10 in G, Op.14 No.2: 3. Scherzo (Allegro assai)",201.0,Ludwig van Beethoven,1224,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/Sonate_No._10_3rd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07501.mid",https://www.youtube.com/watch?v=hmw4CYqO-5c,,7501,Beethoven: The Complete Piano Sonatas & Concertos,1998-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07501_infer_corresp.txt",66,validation
Claudio Arrau,1,"Piano Sonata No.10 in G, Op.14 No.2: 3. Scherzo (Allegro assai)",230.986,Ludwig van Beethoven,1224,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/Sonate_No._10_3rd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07502.mid",https://www.youtube.com/watch?v=LsUJMnR0ZtM,,7502,"Beethoven: Piano Sonatas Nos. 9, 10, 27 & 28",1992-10-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07502_infer_corresp.txt",42,train
Alfred Brendel,0,"Piano Sonata No.10 in G, Op.14 No.2: 3. Scherzo (Allegro assai)",229.16,Ludwig van Beethoven,1224,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/Sonate_No._10_3rd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07506.mid",https://www.youtube.com/watch?v=pBgneCI6aBQ,,7506,Beethoven: Complete Piano Sonatas & Concertos,2010-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07506_infer_corresp.txt",16,train
Alfred Brendel,0,"Piano Sonata No.10 in G, Op.14 No.2: 3. Scherzo (Allegro assai)",232.72,Ludwig van Beethoven,1224,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/Sonate_No._10_3rd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07507.mid",https://www.youtube.com/watch?v=Zfk5JCk6mA0,,7507,Brendel spielt Beethoven (Klavierkonzerte / Klaviersonaten),2010-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07507_infer_corresp.txt",72,train
Alfred Brendel,0,"Piano Sonata No.10 in G, Op.14 No.2: 3. Scherzo (Allegro assai)",232.093,Ludwig van Beethoven,1224,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/Sonate_No._10_3rd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07508.mid",https://www.youtube.com/watch?v=Sickd0F4BJw,,7508,Beethoven: The Complete Piano Sonatas,2009-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07508_infer_corresp.txt",65,train
Friedrich Gulda,3,"Piano Sonata No. 10 in G Major, Op. 14 No. 2: III. Scherzo. Allegro assai",167.16,Ludwig van Beethoven,1224,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/Sonate_No._10_3rd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07511.mid",https://www.youtube.com/watch?v=-YxbZQghO24,,7511,Beethoven: Complete Piano Sonatas,2021-07-23,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07511_infer_corresp.txt",15,train
Friedrich Gulda,3,"Piano Sonata No. 10 in G Major, Op. 14 No. 2: III. Scherzo. Allegro assai (Live)",184.613,Ludwig van Beethoven,1224,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/Sonate_No._10_3rd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07512.mid",https://www.youtube.com/watch?v=kzbQiYE1WPE,good quality,7512,"Mozart, Beethoven & Others: Piano Works (Remastered 2021) [Live]",2021-02-12,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07512_infer_corresp.txt",96,train
Friedrich Gulda,3,"Piano Sonata in G Major, Op. 14,2: III. Scherzo. Allegro Assai",190.811,Ludwig van Beethoven,1224,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/Sonate_No._10_3rd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07514.mid",https://www.youtube.com/watch?v=yIsf5f8H6Sk,,7514,"Edition Friedrich Gulda (The Early RIAS Recordings, Berlin 1950 - 1959)",2010-09-13,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07514_infer_corresp.txt",76,train
Wilhelm Kempff,5,"Piano Sonata No. 10 in G Major, Op. 14, No. 2: 3. Scherzo (Allegro assai)",211.813,Ludwig van Beethoven,1224,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/Sonate_No._10_3rd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07515.mid",https://www.youtube.com/watch?v=rcZLvpq18XM,,7515,Beethoven: Sonatas Nos. 7 - 12,2019-09-13,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/07515_infer_corresp.txt",63,train
Sviatoslav Richter,4,"Piano Sonata No. 10 in G Major, Op. 14 No. 2: I. Allegro (Recorded 1963)",336.0,Ludwig van Beethoven,1225,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07519.mid",https://www.youtube.com/watch?v=iEV3BKYlq-M,,7519,Sviatoslav Richter Plays Beethoven,2017-09-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07519_infer_corresp.txt",107,train
Sviatoslav Richter,4,"Piano Sonata No.10 in G, Op.14 No.2: 1. Allegro",344.546,Ludwig van Beethoven,1225,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07521.mid",https://www.youtube.com/watch?v=dY917uYx36k,,7521,"Liszt: The Piano Concertos / Beethoven: Piano Sonatas Nos.10,19, & 20",2001-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07521_infer_corresp.txt",85,train
Daniel Barenboim,2,"Beethoven: Piano Sonata No. 10 in G Major, Op. 14 No. 2: I. Allegro",449.066,Ludwig van Beethoven,1225,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07524.mid",https://www.youtube.com/watch?v=Xevj0Ji83Ps,,7524,Beethoven: Complete Piano Sonatas & Diabelli Variations,2021-08-20,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07524_infer_corresp.txt",17,validation
Daniel Barenboim,2,"Piano Sonata No. 10 in G Major, Op. 14 No. 2: I. Allegro",464.693,Ludwig van Beethoven,1225,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07525.mid",https://www.youtube.com/watch?v=d-y1-TSFU24,,7525,Beethoven: Piano Sonatas Nos. 7-12,2020-10-30,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07525_infer_corresp.txt",40,validation
Daniel Barenboim,2,"Piano Sonata No. 10 in G Major, Op. 14 No. 2: 1. Allegro",428.826,Ludwig van Beethoven,1225,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07526.mid",https://www.youtube.com/watch?v=PppEtpP-GnY,,7526,Beethoven For All - The Piano Sonatas,2006-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07526_infer_corresp.txt",7,train
Daniel Barenboim,2,"Piano Sonata No. 10 In G Major, Op. 14, No. 2: 1. Allegro",433.0,Ludwig van Beethoven,1225,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07527.mid",https://www.youtube.com/watch?v=-3dodzW2ZWo,,7527,Beethoven: The Piano Sonatas,1984-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07527_infer_corresp.txt",69,train
Claudio Arrau,1,"Piano Sonata No.10 in G, Op.14 No.2: 1. Allegro",445.0,Ludwig van Beethoven,1225,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07528.mid",https://www.youtube.com/watch?v=EIhTNpt_Pks,,7528,Beethoven: Complete Piano Sonatas,2012-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07528_infer_corresp.txt",15,train
Claudio Arrau,1,"Piano Sonata No.10 in G, Op.14 No.2: 1. Allegro",447.0,Ludwig van Beethoven,1225,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07529.mid",https://www.youtube.com/watch?v=PpcuoxUve-8,,7529,Beethoven: The Complete Piano Sonatas & Concertos,1998-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07529_infer_corresp.txt",66,train
Claudio Arrau,1,"Piano Sonata No.10 in G, Op.14 No.2: 1. Allegro",441.0,Ludwig van Beethoven,1225,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07530.mid",https://www.youtube.com/watch?v=WLBf_cTeDkM,,7530,"Beethoven: Piano Sonatas Nos. 9, 10, 27 & 28",1992-10-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07530_infer_corresp.txt",42,train
