artist,artist_id,track,track_duration(s),composer,audio_path,youtube_links,audio_duration,composition_id,audio_new_path,midi_path,album,album_date,split,score_path
Alfred Brendel,19.0,"8 Fantasiestücke, Op. 12: 3. Warum?",143.0,Robert Schumann,"Robert_Schumann/8_Fantasiestücke,_Op._12/3._Warum?/15.mp3",https://www.youtube.com/watch?v=bsaxGUgmnAg,143.0,302,"Robert_Schumann/8_Fantasiestücke,_Op._12/3._Warum?/01626.mp3","Robert_Schumann/8_Fantasiestücke,_Op._12/3._Warum?/01626.mid",Schumann: Kreisleriana; Kinderszenen; Fantasiestücke,1992-01-01,train,
Friedrich Gulda,24.0,"8 Fantasiestücke, Op. 12: 3. Warum?",176.50599999999997,Robert Schumann,"Robert_Schumann/8_Fantasiestücke,_Op._12/3._Warum?/16.mp3",https://www.youtube.com/watch?v=__h8Tt8UCRw,176.0,302,"Robert_Schumann/8_Fantasiestücke,_Op._12/3._Warum?/01627.mp3","Robert_Schumann/8_Fantasiestücke,_Op._12/3._Warum?/01627.mid",Schumann: Liederkreis Op. 39; Fantasiestücke Op. 12,1984-01-01,train,
Sviatoslav Richter,0.0,"Fantasiestücke, Op. 12: IV. In der Nacht",225.44,Robert Schumann,"Robert_Schumann/8_Fantasiestücke,_Op._12/5._In_der_Nacht/5.mp3",https://www.youtube.com/watch?v=vCsnILNVqCM,225.0,303,"Robert_Schumann/8_Fantasiestücke,_Op._12/5._In_der_Nacht/01633.mp3","Robert_Schumann/8_Fantasiestücke,_Op._12/5._In_der_Nacht/01633.mid",Schubert: Piano Sonata No. 17 - Schumann: Fantasiestücke Op. 12,2006-05-30,train,
Alfred Brendel,19.0,"8 Fantasiestücke, Op.12: 5. In der Nacht",248.0,Robert Schumann,"Robert_Schumann/8_Fantasiestücke,_Op._12/5._In_der_Nacht/15.mp3",https://www.youtube.com/watch?v=S5nUFEdwU2E,248.0,303,"Robert_Schumann/8_Fantasiestücke,_Op._12/5._In_der_Nacht/01639.mp3","Robert_Schumann/8_Fantasiestücke,_Op._12/5._In_der_Nacht/01639.mid",Alfred Brendel - Great Pianists of the 20th Century Vol.12,1998-01-01,train,
Alfred Brendel,19.0,"8 Fantasiestücke, Op. 12: 5. In der Nacht",246.573,Robert Schumann,"Robert_Schumann/8_Fantasiestücke,_Op._12/5._In_der_Nacht/16.mp3",https://www.youtube.com/watch?v=f-iaHyXsEaQ,246.0,303,"Robert_Schumann/8_Fantasiestücke,_Op._12/5._In_der_Nacht/01640.mp3","Robert_Schumann/8_Fantasiestücke,_Op._12/5._In_der_Nacht/01640.mid",Schumann: Kreisleriana; Kinderszenen; Fantasiestücke,1992-01-01,train,
Friedrich Gulda,24.0,"8 Fantasiestücke, Op. 12: 5. In der Nacht",220.013,Robert Schumann,"Robert_Schumann/8_Fantasiestücke,_Op._12/5._In_der_Nacht/17.mp3",https://www.youtube.com/watch?v=kZK34VsOYNo,220.0,303,"Robert_Schumann/8_Fantasiestücke,_Op._12/5._In_der_Nacht/01641.mp3","Robert_Schumann/8_Fantasiestücke,_Op._12/5._In_der_Nacht/01641.mid",Schumann: Liederkreis Op. 39; Fantasiestücke Op. 12,1984-01-01,train,
András Schiff,4.0,"French Suite No. 5 in G, BWV 816: 4. Gavotte",74.02600000000001,Johann Sebastian Bach,"Johann_Sebastian_Bach/French_Suite_No._5_in_G,_BWV_816/IV._Gavotte/2.mp3",https://www.youtube.com/watch?v=C4181-FPVhE,75.0,362,"Johann_Sebastian_Bach/French_Suite_No._5_in_G,_BWV_816/IV._Gavotte/01901.mp3","Johann_Sebastian_Bach/French_Suite_No._5_in_G,_BWV_816/IV._Gavotte/01901.mid",András Schiff Plays Bach,2022-02-15,train,
András Schiff,4.0,"French Suite No. 5 In G, Bwv 816: IV. Gavotte",71.96,Johann Sebastian Bach,"Johann_Sebastian_Bach/French_Suite_No._5_in_G,_BWV_816/IV._Gavotte/3.mp3",https://www.youtube.com/watch?v=LPju_Lje3K0,71.0,362,"Johann_Sebastian_Bach/French_Suite_No._5_in_G,_BWV_816/IV._Gavotte/01902.mp3","Johann_Sebastian_Bach/French_Suite_No._5_in_G,_BWV_816/IV._Gavotte/01902.mid",András Schiff Plays Bach,2006-04-25,train,
András Schiff,4.0,"French Suite No. 5 In G, Bwv 816: II. Courante",91.84,Johann Sebastian Bach,"Johann_Sebastian_Bach/French_Suite_No._5_in_G,_BWV_816/2._Courante/2.mp3",https://www.youtube.com/watch?v=OxYX0ib__eI,91.0,368,"Johann_Sebastian_Bach/French_Suite_No._5_in_G,_BWV_816/2._Courante/01912.mp3","Johann_Sebastian_Bach/French_Suite_No._5_in_G,_BWV_816/2._Courante/01912.mid",András Schiff Plays Bach,2006-04-25,train,
András Schiff,4.0,"Goldberg Variations, BWV 988: Var. 18 Canone alla Sesta a 1 Clav.",86.186,Johann Sebastian Bach,"Johann_Sebastian_Bach/Goldberg_Variations,_BWV_988/Var._18_Canone_alla_Sesta_a_1_Clav./5.mp3",https://www.youtube.com/watch?v=lb9qZmSMHCg,87.0,487,"Johann_Sebastian_Bach/Goldberg_Variations,_BWV_988/Var._18_Canone_alla_Sesta_a_1_Clav./02296.mp3","Johann_Sebastian_Bach/Goldberg_Variations,_BWV_988/Var._18_Canone_alla_Sesta_a_1_Clav./02296.mid",Bach: Goldberg Variations,1983-01-01,train,
Wilhelm Kempff,28.0,"Goldberg Variations, BWV 988: Var. 18 Canone alla Sesta a 1 Clav.",79.426,Johann Sebastian Bach,"Johann_Sebastian_Bach/Goldberg_Variations,_BWV_988/Var._18_Canone_alla_Sesta_a_1_Clav./11.mp3",https://www.youtube.com/watch?v=BG_YJB1ByQs,80.0,487,"Johann_Sebastian_Bach/Goldberg_Variations,_BWV_988/Var._18_Canone_alla_Sesta_a_1_Clav./02299.mp3","Johann_Sebastian_Bach/Goldberg_Variations,_BWV_988/Var._18_Canone_alla_Sesta_a_1_Clav./02299.mid",Deep Dive - Kempff,2022-02-18,train,
Wilhelm Kempff,28.0,"Goldberg Variations, BWV 988: Var. 20 a 2 Clav.",105.826,Johann Sebastian Bach,"Johann_Sebastian_Bach/Goldberg_Variations,_BWV_988/Var._20_a_2_Clav./25.mp3",https://www.youtube.com/watch?v=bPJF93ZIy3s,106.0,489,"Johann_Sebastian_Bach/Goldberg_Variations,_BWV_988/Var._20_a_2_Clav./02253.mp3","Johann_Sebastian_Bach/Goldberg_Variations,_BWV_988/Var._20_a_2_Clav./02253.mid",Deep Dive - Kempff,2022-02-18,train,
Sviatoslav Richter,0.0,"English Suite No.3 in G minor, BWV 808: 6. Gigue",199.533,Johann Sebastian Bach,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/6._Gigue/5.mp3",https://www.youtube.com/watch?v=uhFNSPQRLP8,199.0,491,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/6._Gigue/02367.mp3","Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/6._Gigue/02367.mid",Richter The Master - Bach,1993-01-01,test,
András Schiff,4.0,"English Suite No.3 in G minor, BWV 808: 6. Gigue",161.066,Johann Sebastian Bach,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/6._Gigue/7.mp3",https://www.youtube.com/watch?v=kFhoX7SVRlY,161.0,491,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/6._Gigue/02369.mp3","Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/6._Gigue/02369.mid",The English Suites; Suites Nos.1 - 6,1988-01-01,validation,
Vladimir Ashkenazy,6.0,"English Suite No. 3 in G Minor, BWV 808: 8. Gigue",168.213,Johann Sebastian Bach,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/6._Gigue/8.mp3",https://www.youtube.com/watch?v=Vb-_wBaH81s,169.0,491,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/6._Gigue/02370.mp3","Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/6._Gigue/02370.mid",Bach: English Suites 1-3,2021-10-15,test,
Friedrich Gulda,24.0,"English Suite No. 3 in G Minor, BWV 808: VI. Gigue",181.666,Johann Sebastian Bach,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/6._Gigue/14.mp3",https://www.youtube.com/watch?v=Xbui_1VmzgQ,182.0,491,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/6._Gigue/02374.mp3","Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/6._Gigue/02374.mid",Gulda Plays Bach,2008-01-01,test,
Sviatoslav Richter,0.0,"English Suite No. 3 in G Minor, BWV 808: III. Courante",141.70600000000002,Johann Sebastian Bach,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/3._Courante/3.mp3",https://www.youtube.com/watch?v=Pw8LBd3Jico,141.0,493,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/3._Courante/02389.mp3","Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/3._Courante/02389.mid",Richter Plays Bach,2008-08-25,train,
Sviatoslav Richter,0.0,"English Suite No.3 in G minor, BWV 808: 3. Courante",143.0,Johann Sebastian Bach,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/3._Courante/5.mp3",https://www.youtube.com/watch?v=RVJ0bv1YUuk,143.0,493,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/3._Courante/02390.mp3","Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/3._Courante/02390.mid",Richter The Master - Bach,1993-01-01,train,
András Schiff,4.0,"English Suite No. 3 In G Minor, BWV 808: 3. Courante",121.826,Johann Sebastian Bach,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/3._Courante/6.mp3",https://www.youtube.com/watch?v=o1fnGzpZ2KQ,122.0,493,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/3._Courante/02391.mp3","Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/3._Courante/02391.mid",András Schiff Plays Bach,2022-02-15,train,
András Schiff,4.0,"English Suite No.3 in G minor, BWV 808: 3. Courante",122.16,Johann Sebastian Bach,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/3._Courante/7.mp3",https://www.youtube.com/watch?v=udA93w-YYqA,122.0,493,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/3._Courante/02392.mp3","Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/3._Courante/02392.mid",The English Suites; Suites Nos.1 - 6,1988-01-01,train,
Vladimir Ashkenazy,6.0,"English Suite No. 3 in G Minor, BWV 808: 3. Courante",150.293,Johann Sebastian Bach,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/3._Courante/8.mp3",https://www.youtube.com/watch?v=lmTNu8OHExY,151.0,493,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/3._Courante/02393.mp3","Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/3._Courante/02393.mid",Bach: English Suites 1-3,2021-10-15,train,
Friedrich Gulda,24.0,"English Suite No. 3 in G minor, BWV 808: III. Courante",109.293,Johann Sebastian Bach,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/3._Courante/12.mp3",https://www.youtube.com/watch?v=e1D488ad-S8,110.0,493,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/3._Courante/02396.mp3","Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/3._Courante/02396.mid",Gulda Plays Bach,2008-01-01,train,
Sviatoslav Richter,0.0,"English Suite No. 3 in G Minor, BWV 808: II. Allemande",185.36,Johann Sebastian Bach,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/2._Allemande/3.mp3",https://www.youtube.com/watch?v=Du3Z-Nywvew,185.0,495,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/2._Allemande/02416.mp3","Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/2._Allemande/02416.mid",Richter Plays Bach,2008-08-25,train,
Sviatoslav Richter,0.0,"English Suite No.3 in G minor, BWV 808: 2. Allemande",181.333,Johann Sebastian Bach,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/2._Allemande/5.mp3",https://www.youtube.com/watch?v=eJMNpGHRcfc,181.0,495,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/2._Allemande/02417.mp3","Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/2._Allemande/02417.mid",Richter The Master - Bach,1993-01-01,train,
András Schiff,4.0,"English Suite No. 3 In G Minor, BWV 808: 2. Allemande",195.0,Johann Sebastian Bach,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/2._Allemande/6.mp3",https://www.youtube.com/watch?v=pCCJZMUb3WA,195.0,495,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/2._Allemande/02418.mp3","Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/2._Allemande/02418.mid",András Schiff Plays Bach,2022-02-15,train,
András Schiff,4.0,"English Suite No.3 in G minor, BWV 808: 2. Allemande",194.373,Johann Sebastian Bach,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/2._Allemande/7.mp3",https://www.youtube.com/watch?v=zaAqyO9x8bs,194.0,495,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/2._Allemande/02419.mp3","Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/2._Allemande/02419.mid",The English Suites; Suites Nos.1 - 6,1988-01-01,train,
Vladimir Ashkenazy,6.0,"English Suite No. 3 in G Minor, BWV 808: 2. Allemande",151.666,Johann Sebastian Bach,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/2._Allemande/8.mp3",https://www.youtube.com/watch?v=2xJPmExdGBg,152.0,495,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/2._Allemande/02420.mp3","Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/2._Allemande/02420.mid",Bach: English Suites 1-3,2021-10-15,train,
Friedrich Gulda,24.0,"English Suite No. 3 in G Minor, BWV 808: II. Allemande",170.36,Johann Sebastian Bach,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/2._Allemande/12.mp3",https://www.youtube.com/watch?v=XEpu7PyfSTc,171.0,495,"Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/2._Allemande/02422.mp3","Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/2._Allemande/02422.mid",Gulda Plays Bach,2008-01-01,train,
András Schiff,4.0,"Piano Sonata No.21 in B flat, D.960: 1. Molto moderato",1208.333,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/1._Molto_moderato/1.mp3",https://www.youtube.com/watch?v=RP2JoUhRxVU,1208.0,839,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/1._Molto_moderato/03760.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/1._Molto_moderato/03760.mid",Schubert: The Late Piano Sonatas,2003-01-01,train,
Claudio Arrau,11.0,"Piano Sonata No. 21 in B flat, D.960: 1. Molto moderato",1215.066,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/1._Molto_moderato/4.mp3",https://www.youtube.com/watch?v=VYXAlZIENLY,1215.0,839,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/1._Molto_moderato/03763.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/1._Molto_moderato/03763.mid",Schubert-Arrau heritage,2003-01-01,train,
Claudio Arrau,11.0,"Piano Sonata No.21 in B flat, D.960: 1. Molto moderato",1208.0,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/1._Molto_moderato/5.mp3",https://www.youtube.com/watch?v=cMzcCpg07h4,1207.0,839,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/1._Molto_moderato/03764.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/1._Molto_moderato/03764.mid",Schubert: Late Piano Sonatas,2003-01-01,train,
Alfred Brendel,19.0,"Piano Sonata No. 21 in B flat, D.960: 1. Molto moderato",880.8910000000001,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/1._Molto_moderato/6.mp3",https://www.youtube.com/watch?v=vH-en7mTZ1A,880.0,839,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/1._Molto_moderato/03765.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/1._Molto_moderato/03765.mid","Schubert: Moments Musicaux; Piano Sonata in B Flat, D.960",2014-01-01,train,
Alfred Brendel,19.0,"Piano Sonata No. 21 in B flat, D.960: 1. Molto moderato",878.0,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/1._Molto_moderato/9.mp3",https://www.youtube.com/watch?v=jisOAJ7YSss,878.0,839,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/1._Molto_moderato/03768.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/1._Molto_moderato/03768.mid",Schubert: The Last Three Piano Sonatas,1993-01-01,train,
Alfred Brendel,19.0,"Piano Sonata No.21 in B flat, D.960: 1. Molto moderato",895.0,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/1._Molto_moderato/10.mp3",https://www.youtube.com/watch?v=vD1n6lZG6qA,894.0,839,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/1._Molto_moderato/03769.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/1._Molto_moderato/03769.mid","Schubert: Piano Sonata in flat, D.960/ ""Wanderer"" Fantasie, D.760",1989-01-01,train,
Alfred Brendel,19.0,"Piano Sonata No.21 in B flat, D.960: 1. Molto moderato",880.44,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/1._Molto_moderato/11.mp3",https://www.youtube.com/watch?v=8ldNajwUiys,880.0,839,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/1._Molto_moderato/03770.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/1._Molto_moderato/03770.mid",Schubert: Piano Sonata in B flat; Fantasy in C,1972-01-01,train,
András Schiff,4.0,"Piano Sonata No.21 in B flat, D.960: 2. Andante sostenuto",540.466,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/2._Andante_sostenuto/1.mp3",https://www.youtube.com/watch?v=3AEgO7UVoK8,540.0,840,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/2._Andante_sostenuto/03774.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/2._Andante_sostenuto/03774.mid",Schubert: The Late Piano Sonatas,2003-01-01,train,
Claudio Arrau,11.0,"Piano Sonata No. 21 in B flat, D.960: 2. Andante sostenuto",652.026,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/2._Andante_sostenuto/4.mp3",https://www.youtube.com/watch?v=7C0GyyPW7Mc,652.0,840,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/2._Andante_sostenuto/03776.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/2._Andante_sostenuto/03776.mid",Schubert-Arrau heritage,2003-01-01,train,
Claudio Arrau,11.0,"Piano Sonata No.21 in B flat, D.960: 2. Andante sostenuto",650.0,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/2._Andante_sostenuto/5.mp3",https://www.youtube.com/watch?v=n6x8O2vbRro,649.0,840,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/2._Andante_sostenuto/03777.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/2._Andante_sostenuto/03777.mid",Schubert: Late Piano Sonatas,2003-01-01,train,
Alfred Brendel,19.0,"Piano Sonata No. 21 in B flat, D.960: 2. Andante sostenuto",535.0219999999999,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/2._Andante_sostenuto/6.mp3",https://www.youtube.com/watch?v=Yk_1-ODTJYo,535.0,840,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/2._Andante_sostenuto/03778.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/2._Andante_sostenuto/03778.mid","Schubert: Moments Musicaux; Piano Sonata in B Flat, D.960",2014-01-01,train,
Alfred Brendel,19.0,"Piano Sonata No. 21 in B flat, D.960: 2. Andante sostenuto",533.0,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/2._Andante_sostenuto/9.mp3",https://www.youtube.com/watch?v=uJmoO-7AZPg,533.0,840,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/2._Andante_sostenuto/03781.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/2._Andante_sostenuto/03781.mid",Schubert: The Last Three Piano Sonatas,1993-01-01,train,
Alfred Brendel,19.0,"Piano Sonata No.21 in B flat, D.960: 2. Andante sostenuto",560.0,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/2._Andante_sostenuto/10.mp3",https://www.youtube.com/watch?v=7ZZl9mFAl1U,560.0,840,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/2._Andante_sostenuto/03782.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/2._Andante_sostenuto/03782.mid","Schubert: Piano Sonata in flat, D.960/ ""Wanderer"" Fantasie, D.760",1989-01-01,train,
Alfred Brendel,19.0,"Piano Sonata No.21 in B flat, D.960: 2. Andante sostenuto",538.0,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/2._Andante_sostenuto/11.mp3",https://www.youtube.com/watch?v=tDkLwm1JRAQ,538.0,840,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/2._Andante_sostenuto/03783.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/2._Andante_sostenuto/03783.mid",Schubert: Piano Sonata in B flat; Fantasy in C,1972-01-01,train,
András Schiff,4.0,"Piano Sonata No.21 in B flat, D.960: 4. Allegro ma non troppo",555.48,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/4._Allegro_ma_non_troppo/1.mp3",https://www.youtube.com/watch?v=6mvFDzG-B54,555.0,841,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/4._Allegro_ma_non_troppo/03786.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/4._Allegro_ma_non_troppo/03786.mid",Schubert: The Late Piano Sonatas,2003-01-01,test,
Claudio Arrau,11.0,"Piano Sonata No. 21 in B flat, D.960: 4. Allegro ma non troppo",508.4,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/4._Allegro_ma_non_troppo/3.mp3",https://www.youtube.com/watch?v=GYiF-07tT2Y,508.0,841,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/4._Allegro_ma_non_troppo/03788.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/4._Allegro_ma_non_troppo/03788.mid",Schubert-Arrau heritage,2003-01-01,validation,
Claudio Arrau,11.0,"Piano Sonata No.21 in B flat, D.960: 4. Allegro ma non troppo",508.0,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/4._Allegro_ma_non_troppo/4.mp3",https://www.youtube.com/watch?v=1nrDsiB93Qk,507.0,841,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/4._Allegro_ma_non_troppo/03789.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/4._Allegro_ma_non_troppo/03789.mid",Schubert: Late Piano Sonatas,2003-01-01,validation,
Alfred Brendel,19.0,"Piano Sonata No. 21 in B flat, D.960: 4. Allegro ma non troppo",514.822,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/4._Allegro_ma_non_troppo/5.mp3",https://www.youtube.com/watch?v=K7IeVTrwXL0,514.0,841,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/4._Allegro_ma_non_troppo/03790.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/4._Allegro_ma_non_troppo/03790.mid","Schubert: Moments Musicaux; Piano Sonata in B Flat, D.960",2014-01-01,test,
Alfred Brendel,19.0,"Piano Sonata No. 21 in B flat, D.960: 4. Allegro ma non troppo",509.0,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/4._Allegro_ma_non_troppo/8.mp3",https://www.youtube.com/watch?v=dE0CYfG2cpg,509.0,841,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/4._Allegro_ma_non_troppo/03793.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/4._Allegro_ma_non_troppo/03793.mid",Schubert: The Last Three Piano Sonatas,1993-01-01,test,
Alfred Brendel,19.0,"Piano Sonata No.21 in B flat, D.960: 4. Allegro ma non troppo",510.2,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/4._Allegro_ma_non_troppo/9.mp3",https://www.youtube.com/watch?v=rY1GMMW_9DQ,510.0,841,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/4._Allegro_ma_non_troppo/03794.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/4._Allegro_ma_non_troppo/03794.mid","Schubert: Piano Sonata in flat, D.960/ ""Wanderer"" Fantasie, D.760",1989-01-01,test,
Alfred Brendel,19.0,"Piano Sonata No.21 in B flat, D.960: 4. Allegro ma non troppo",510.978,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/4._Allegro_ma_non_troppo/10.mp3",https://www.youtube.com/watch?v=jWnCknbBEkw,510.0,841,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/4._Allegro_ma_non_troppo/03795.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/4._Allegro_ma_non_troppo/03795.mid",Schubert: Piano Sonata in B flat; Fantasy in C,1972-01-01,validation,
András Schiff,4.0,"Piano Sonata No.21 in B flat, D.960: 3. Scherzo (Allegro vivace con delicatezza)",238.626,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/3._Scherzo_(Allegro_vivace_con_delicatezza)/1.mp3",https://www.youtube.com/watch?v=0SKSyf6sICM,238.0,842,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/3._Scherzo_(Allegro_vivace_con_delicatezza)/03798.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/3._Scherzo_(Allegro_vivace_con_delicatezza)/03798.mid",Schubert: The Late Piano Sonatas,2003-01-01,train,
